INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
50112006	5	1	12	6	Gem1_2_14	1	Thu¥n t¸nh hÕo thÕch (c¤p 1)	"Thu¥n T¸nh HÕo ThÕch, có th¬ khäm lên trang b¸ có tính phòng thü (Y phøc, Hµ Thü, Mû, Hµ Khiên, Hài, Yêu Ð¾i, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GBäo ThÕch M¸ Lñc#r#cff9900 bäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Bäo ThÕch M¸ Lñc	17	2004	1
50112007	5	1	12	7	Gem1_2_11	1	Thu¥n t¸nh dÕ quang thÕch (c¤p 1)	"Thu¥n T¸nh Nguy®t Quang ThÕch, có th¬ khäm lên trang b¸ có tính phòng thü (Y phøc, Hµ Thü, Mû, Hµ Khiên, Hài, Yêu Ð¾i, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GBäo ThÕch M¸ Lñc#r#cff9900 bäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Bäo ThÕch M¸ Lñc	15	2004	1
50112008	5	1	12	8	Gem1_2_15	1	Thu¥n t¸nh bích tÖ (c¤p 1)	"Thu¥n T¸nh Bích Tï, có th¬ khäm lên trang b¸ có tính phòng thü (Y phøc, Hµ Thü, Mû, Hµ Khiên, Hài, Yêu Ð¾i, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GBäo ThÕch M¸ Lñc#r#cff9900 bäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Bäo ThÕch M¸ Lñc	14	2004	1
50113001	5	1	13	1	Gem1_1_15	1	Hoàng Bäo ThÕch (c¤p 1)	"Hoàng S¡c Bäo ThÕch, có th¬ khäm lên trang b¸ có tính phòng thü (Y phøc, Hµ Thü, Mû, Hµ Khiên, Hài, Yêu Ð¾i, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GV§n M®nh Bäo ThÕch"	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Bäo ThÕch V§n M®nh	5	2004	1
50113002	5	1	13	2	Gem1_1_16	1	Lam Bäo ThÕch (c¤p 1)	"Bäo ThÕch xanh lam, có th¬ khäm lên trang b¸ có tính phòng thü (Y phøc, Hµ Thü, Mû, Hµ Khiên, Hài, Yêu Ð¾i, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GV§n M®nh Bäo ThÕch"	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Bäo ThÕch V§n M®nh	6	2004	1
50113003	5	1	13	3	Gem1_1_7	1	Løc Bäo ThÕch (c¤p 1)	"Bäo ThÕch xanh lá, có th¬ khäm lên trang b¸ có tính phòng thü (Y phøc, Hµ Thü, Mû, Hµ Khiên, Hài, Yêu Ð¾i, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GV§n M®nh Bäo ThÕch"	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Bäo ThÕch V§n M®nh	9	2004	1
50113004	5	1	13	4	Gem1_2_2	1	H°ng Bäo ThÕch (c¤p 1)	"Bäo ThÕch màu ðö, có th¬ khäm lên trang b¸ có tính phòng thü (Y phøc, Hµ Thü, Mû, Hµ Khiên, Hài, Yêu Ð¾i, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GV§n M®nh Bäo ThÕch"	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Bäo ThÕch V§n M®nh	10	2004	1
50113005	5	1	13	5	Gem1_2_3	1	H¡c Bäo ThÕch (c¤p 1)	"Bäo ThÕch màu ðen, có th¬ khäm lên trang b¸ có tính phòng thü (Y phøc, Hµ Thü, Mû, Hµ Khiên, Hài, Yêu Ð¾i, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GV§n M®nh Bäo ThÕch"	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Bäo ThÕch V§n M®nh	1	2004	1
50113006	5	1	13	6	Gem1_2_7	1	Huyªt tinh thÕch (c¤p 1)	"Bäo thÕch màu ðö, có th¬ khäm lên trang b¸ có tính phòng thü (Y phøc, Hµ Thü, Mû, Hµ Khiên, Hài, Yêu Ð¾i, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GV§n M®nh Bäo ThÕch"	100000	1000	723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Bäo ThÕch V§n M®nh	13	2004	1
50114001	5	1	14	1	Gem1_1_14	1	T± mçu løc (c¤p 1)	"Phï thúy cao c¤p, có th¬ khäm lên trang b¸ có tính phòng thü (Y phøc, Hµ Thü, Mû, Hµ Khiên, Hài, Yêu Ð¾i, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GBäo thÕch thiên c½"	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	47	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Bäo ThÕch Thiên C½	8	2004	1
50121001	5	1	21	1	Gemjiankang_1	1	Hoàng Minh ThÕch (c¤p 1)	"Minh thÕch màu vàng, có th¬ khäm lên trang b¸ có tính t¤n công (Vû khí, Hµ Uy¬n, Gi¾i chï, Hµ phù, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch th¡ng lþi"	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Bäo ThÕch Th¡ng Lþi	31	2004	1
50121002	5	1	21	2	Gemjiankang_13	1	Lam Minh ThÕch (c¤p 1)	"Minh thÕch xanh lam, có th¬ khäm lên trang b¸ có tính t¤n công (Vû khí, Hµ Uy¬n, Gi¾i chï, Hµ phù, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch th¡ng lþi"	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Bäo ThÕch Th¡ng Lþi	32	2004	1
50121003	5	1	21	3	Gemjiankang_9	1	H°ng Minh ThÕch (c¤p 1)	"Minh thÕch màu ðö, có th¬ khäm lên trang b¸ có tính t¤n công (Vû khí, Hµ Uy¬n, Gi¾i chï, Hµ phù, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch th¡ng lþi"	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Bäo ThÕch Th¡ng Lþi	33	2004	1
50121004	5	1	21	4	Gemjiankang_5	1	Løc Minh ThÕch (c¤p 1)	"Minh thÕch xanh lá, có th¬ khäm lên trang b¸ có tính t¤n công (Vû khí, Hµ Uy¬n, Gi¾i chï, Hµ phù, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch th¡ng lþi"	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	FFFFFF0B	Bäo ThÕch Th¡ng Lþi	34	2004	1
50131001	5	1	31	1	Charm8_5	1	Bång Lam Lßu Vân (C¤p 1)	"#cffff00[Xa Xï Ph¦m]#r#Wph¯i sÑc trang trí cho th¶i trang trên vai, khiªn th¶i trang cüa các hÕ thêm tráng l®. #rÐªn #G LÕc Dß½ng(345, 270)#RY Thiên Thái#Wð¬ g¡n lên th¶i trang ðã ðßþc c¡t. Sau khi dùng không th¬ g¡n ph¯i sÑc cùng loÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	Khiên Bµ Ph¯i SÑc	22	2004	1
50131002	5	1	31	2	Charm7_9	1	TØ Vi Tinh Quang (C¤p 1)	"#cffff00[Xa Xï Ph¦m]#r#Wph¯i sÑc trang trí cho th¶i trang trên vai, khiªn th¶i trang cüa các hÕ thêm tráng l®. #rÐªn #G LÕc Dß½ng(345, 270)#RY Thiên Thái#Wð¬ g¡n lên th¶i trang ðã ðßþc c¡t. Sau khi dùng không th¬ g¡n ph¯i sÑc cùng loÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF2D	Khiên Bµ Ph¯i SÑc	23	2004	1
50131003	5	1	31	3	Charm8_9	1	Thuý Ng÷c Tinh Tr¥n (C¤p 1)	"#cffff00[Xa Xï Ph¦m]#r#Wph¯i sÑc trang trí cho th¶i trang trên vai, khiªn th¶i trang cüa các hÕ thêm tráng l®. #rÐªn #G LÕc Dß½ng(345, 270)#RY Thiên Thái#Wð¬ g¡n lên th¶i trang ðã ðßþc c¡t. Sau khi dùng không th¬ g¡n ph¯i sÑc cùng loÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	Khiên Bµ Ph¯i SÑc	24	2004	1
50131004	5	1	31	4	Charm8_1	1	Tranh Änh Nhß Mµng (C¤p 1)	"#cffff00[Xa Xï Ph¦m]#r#Wph¯i sÑc trang trí cho th¶i trang trên vai, khiªn th¶i trang cüa các hÕ thêm tráng l®. #rÐªn #G LÕc Dß½ng(345, 270)#RY Thiên Thái#Wð¬ g¡n lên th¶i trang ðã ðßþc c¡t. Sau khi dùng không th¬ g¡n ph¯i sÑc cùng loÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	Khiên Bµ Ph¯i SÑc	25	2004	1
50131005	5	1	31	5	Charm7_13	1	Hoa LÕc H°ng Tr¥n (C¤p 1)	"#cffff00[Xa Xï Ph¦m]#r#Wph¯i sÑc trang trí cho th¶i trang trên vai, khiªn th¶i trang cüa các hÕ thêm tráng l®. #rÐªn #G LÕc Dß½ng(345, 270)#RY Thiên Thái#Wð¬ g¡n lên th¶i trang ðã ðßþc c¡t. Sau khi dùng không th¬ g¡n ph¯i sÑc cùng loÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF22	Khiên Bµ Ph¯i SÑc	26	2004	1
50131006	5	1	31	6	TaskTools16_4	1	µûÓ°ÐÄ»ª¡¤¼ç(1¼¶)	#cffff00¡¾ÉÝ³ÞÆ·¡¿#r#WÓÃÓÚµã×ºÊ±×°¼ç°òµÄÅäÊÎ£¬ÈÃÄãµÄÊ±×°¸ü¼ÓµÄìÅÀö¡£#rÔÚ#GÂåÑô£¨345£¬270£©#RÒÁÌì²Ê#W´¦¿ÉÒÔµã×ºµ½ÒÑ¾­²Ã¼ôµÄÊ±×°ÉÏ¡£Ê¹ÓÃºó²»¿ÉÔÙµã×ºÍ¬ÀàÅäÊÎ¡£	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	¼ç²¿ÅäÊÎ	37	2004	1
50132001	5	1	32	1	Charm8_5	1	Bång Lam Lßu Vân-Yêu (C¤p 1)	"#cffff00[Xa Xï Ph¦m]#r#Wph¯i sÑc trang trí cho th¶i trang trên m£t, khiªn th¶i trang cüa các hÕ thêm tráng l®. #rÐªn #G LÕc Dß½ng(345, 270)#RY Thiên Thái#Wð¬ g¡n lên th¶i trang ðã ðßþc c¡t. Sau khi dùng không th¬ g¡n ph¯i sÑc cùng loÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	Yêu Bµ Ph¯i SÑc	27	2004	1
50132002	5	1	32	2	Charm7_9	1	TØ Vi Tinh Quang-Yêu (C¤p 1)	"#cffff00[Xa Xï Ph¦m]#r#Wph¯i sÑc trang trí cho th¶i trang trên m£t, khiªn th¶i trang cüa các hÕ thêm tráng l®. #rÐªn #G LÕc Dß½ng(345, 270)#RY Thiên Thái#Wð¬ g¡n lên th¶i trang ðã ðßþc c¡t. Sau khi dùng không th¬ g¡n ph¯i sÑc cùng loÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF1D	Yêu Bµ Ph¯i SÑc	28	2004	1
50132003	5	1	32	3	Charm8_9	1	Thuý Ng÷c Tinh Tr¥n-Yêu (C¤p 1)	"#cffff00[Xa Xï Ph¦m]#r#Wph¯i sÑc trang trí cho th¶i trang trên m£t, khiªn th¶i trang cüa các hÕ thêm tráng l®. #rÐªn #G LÕc Dß½ng(345, 270)#RY Thiên Thái#Wð¬ g¡n lên th¶i trang ðã ðßþc c¡t. Sau khi dùng không th¬ g¡n ph¯i sÑc cùng loÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	Yêu Bµ Ph¯i SÑc	29	2004	1
50132004	5	1	32	4	Charm8_1	1	Tranh Änh Nhß Mµng-Yêu (C¤p 1)	"#cffff00[Xa Xï Ph¦m]#r#Wph¯i sÑc trang trí cho th¶i trang trên m£t, khiªn th¶i trang cüa các hÕ thêm tráng l®. #rÐªn #G LÕc Dß½ng(345, 270)#RY Thiên Thái#Wð¬ g¡n lên th¶i trang ðã ðßþc c¡t. Sau khi dùng không th¬ g¡n ph¯i sÑc cùng loÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	Yêu Bµ Ph¯i SÑc	30	2004	1
50132005	5	1	32	5	Charm7_13	1	Hoa LÕc H°ng Tr¥n-Yêu (C¤p 1)	"#cffff00[Xa Xï Ph¦m]#r#Wph¯i sÑc trang trí cho th¶i trang trên m£t, khiªn th¶i trang cüa các hÕ thêm tráng l®. #rÐªn #G LÕc Dß½ng(345, 270)#RY Thiên Thái#Wð¬ g¡n lên th¶i trang ðã ðßþc c¡t. Sau khi dùng không th¬ g¡n ph¯i sÑc cùng loÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF22	Yêu Bµ Ph¯i SÑc	31	2004	1
50132006	5	1	32	6	TaskTools16_4	1	µûÓ°ÐÄ»ª¡¤Ñü(1¼¶)	#cffff00¡¾ÉÝ³ÞÆ·¡¿#r#WÓÃÓÚµã×ºÊ±×°Ñü²¿µÄÅäÊÎ£¬ÈÃÄãµÄÊ±×°¸ü¼ÓµÄìÅÀö¡£#rÔÚ#GÂåÑô£¨345£¬270£©#RÒÁÌì²Ê#W´¦¿ÉÒÔµã×ºµ½ÒÑ¾­²Ã¼ôµÄÊ±×°ÉÏ¡£Ê¹ÓÃºó²»¿ÉÔÙµã×ºÍ¬ÀàÅäÊÎ¡£	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	Ñü²¿ÅäÊÎ	38	2004	1
50133001	5	1	33	1	Charm8_5	1	Bång Lam Lßu Vân-Cß¾c (C¤p 1)	"#cffff00[Xa Xï Ph¦m]#r#Wph¯i sÑc trang trí cho th¶i trang trên chân, khiªn th¶i trang cüa các hÕ thêm tráng l®. #rÐªn #G LÕc Dß½ng(345, 270)#RY Thiên Thái#Wð¬ g¡n lên th¶i trang ðã ðßþc c¡t. Sau khi dùng không th¬ g¡n ph¯i sÑc cùng loÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	Cß¾c Bµ Ph¯i SÑc	32	2004	1
50133002	5	1	33	2	Charm7_9	1	TØ Vi Tinh Quang-Cß¾c (C¤p 1)	"#cffff00[Xa Xï Ph¦m]#r#Wph¯i sÑc trang trí cho th¶i trang trên chân, khiªn th¶i trang cüa các hÕ thêm tráng l®. #rÐªn #G LÕc Dß½ng(345, 270)#RY Thiên Thái#Wð¬ g¡n lên th¶i trang ðã ðßþc c¡t. Sau khi dùng không th¬ g¡n ph¯i sÑc cùng loÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF2D	Cß¾c Bµ Ph¯i SÑc	33	2004	1
50133003	5	1	33	3	Charm8_9	1	Thuý Ng÷c Tinh Tr¥n-Cß¾c (C¤p 1)	"#cffff00[Xa Xï Ph¦m]#r#Wph¯i sÑc trang trí cho th¶i trang trên chân, khiªn th¶i trang cüa các hÕ thêm tráng l®. #rÐªn #G LÕc Dß½ng(345, 270)#RY Thiên Thái#Wð¬ g¡n lên th¶i trang ðã ðßþc c¡t. Sau khi dùng không th¬ g¡n ph¯i sÑc cùng loÕi."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	Cß¾c Bµ Ph¯i SÑc	34	2004	1
